Crop_Year,State,District,Crop,Yield,Crop_Cat,Area,Production
2012,Karnataka,Belgaum,Soyabean,0.67076,Other,60200.0,40380.0
2013,Karnataka,Belgaum,Soyabean,0.73626,Other,66770.0,49160.0
2014,Karnataka,Belgaum,Soyabean,0.91495,Other,74310.0,67990.0
2015,Karnataka,Belgaum,Soyabean,0.3401,Other,90450.0,30760.0
2016,Karnataka,Belgaum,Soyabean,1.0744500000000001,Other,93870.0,100860.0
2017,Karnataka,Belgaum,Soyabean,1.2312,Other,76750.0,94490.0
2010,Karnataka,Bijapur / Vijayapura,Soyabean,0.81892,Other,3700.0,3030.0
2011,Karnataka,Bijapur / Vijayapura,Soyabean,0.86139,Other,3030.0,2610.0
2012,Karnataka,Bijapur / Vijayapura,Soyabean,0.75862,Other,290.0,220.0
2013,Karnataka,Bijapur / Vijayapura,Soyabean,1.1993399999999999,Other,3010.0,3610.0
2014,Karnataka,Bijapur / Vijayapura,Soyabean,0.9561799999999999,Other,2510.0,2400.0
2015,Karnataka,Bijapur / Vijayapura,Soyabean,1.08659,Other,1890.0,2060.0
2016,Karnataka,Bijapur / Vijayapura,Soyabean,0.99848,Other,3950.0,3950.0
2017,Karnataka,Bijapur / Vijayapura,Soyabean,1.1707100000000001,Other,950.0,1110.0
2010,Karnataka,Bidar,Soyabean,0.94624,Other,47430.0,44880.0
2011,Karnataka,Bidar,Soyabean,1.0449000000000002,Other,81070.0,84710.0
2012,Karnataka,Bidar,Soyabean,1.4933299999999998,Other,77190.0,115270.0
2013,Karnataka,Bidar,Soyabean,1.5988699999999998,Other,109390.0,174900.0
2014,Karnataka,Bidar,Soyabean,0.57099,Other,120020.0,68530.0
2015,Karnataka,Bidar,Soyabean,0.65455,Other,111320.0,72860.0
2016,Karnataka,Bidar,Soyabean,0.37239999999999995,Other,151870.0,56560.0
2017,Karnataka,Bidar,Soyabean,1.8173499999999998,Other,149030.0,270840.0
2010,Karnataka,Gulbarga / Kalaburagi,Soyabean,0.36842,Other,380.0,140.0
2011,Karnataka,Gulbarga / Kalaburagi,Soyabean,0.36782,Other,870.0,320.0
2012,Karnataka,Gulbarga / Kalaburagi,Soyabean,0.7583099999999999,Other,4510.0,3420.0
2013,Karnataka,Gulbarga / Kalaburagi,Soyabean,1.37686,Other,6050.0,8330.0
2014,Karnataka,Gulbarga / Kalaburagi,Soyabean,0.60691,Other,21700.0,13170.0
2015,Karnataka,Gulbarga / Kalaburagi,Soyabean,0.69828,Other,7220.0,5040.0
2016,Karnataka,Gulbarga / Kalaburagi,Soyabean,0.8350299999999999,Other,19830.0,16560.0
2017,Karnataka,Gulbarga / Kalaburagi,Soyabean,1.95702,Other,13350.0,26130.0
2017,Karnataka,Uttara Kannada,Soyabean,1.57143,Other,10.0,10.0
2010,Maharashtra,Nasik,Soyabean,1.4217899999999999,Other,56900.0,80900.0
2011,Maharashtra,Nasik,Soyabean,1.39147,Other,58600.0,81540.0
2012,Maharashtra,Nasik,Soyabean,1.55911,Other,56000.0,87310.0
2013,Maharashtra,Nasik,Soyabean,1.57824,Other,52400.0,82700.0
2014,Maharashtra,Nasik,Soyabean,1.4214,Other,59800.0,85000.0
2015,Maharashtra,Nasik,Soyabean,1.16388,Other,59800.0,69600.0
2016,Maharashtra,Nasik,Soyabean,1.4992699999999999,Other,68700.0,103000.0
2017,Maharashtra,Nasik,Soyabean,2.03861,Other,67500.0,137600.0
2010,Maharashtra,Dhule,Soyabean,1.8572,Other,54200.0,100660.0
2011,Maharashtra,Dhule,Soyabean,1.73788,Other,43300.0,75250.0
2012,Maharashtra,Dhule,Soyabean,1.8860299999999999,Other,35800.0,67520.0
2013,Maharashtra,Dhule,Soyabean,1.2375,Other,40000.0,49500.0
2014,Maharashtra,Dhule,Soyabean,1.08605,Other,43000.0,46700.0
2015,Maharashtra,Dhule,Soyabean,0.8181799999999999,Other,48400.0,39600.0
2016,Maharashtra,Dhule,Soyabean,1.5378,Other,46300.0,71200.0
2017,Maharashtra,Dhule,Soyabean,1.5735299999999999,Other,45630.0,71800.0
2010,Maharashtra,Jalgaon,Soyabean,2.03101,Other,12900.0,26200.0
2011,Maharashtra,Jalgaon,Soyabean,1.99747,Other,15800.0,31560.0
2012,Maharashtra,Jalgaon,Soyabean,1.70533,Other,15000.0,25580.0
2013,Maharashtra,Jalgaon,Soyabean,1.76667,Other,15000.0,26500.0
2014,Maharashtra,Jalgaon,Soyabean,1.416,Other,25000.0,35400.0
2015,Maharashtra,Jalgaon,Soyabean,0.5534600000000001,Other,31800.0,17600.0
2016,Maharashtra,Jalgaon,Soyabean,1.87611,Other,33900.0,63600.0
2017,Maharashtra,Jalgaon,Soyabean,1.63742,Other,34140.0,55900.0
2010,Maharashtra,Ahmednagar,Soyabean,1.79132,Other,50700.0,90820.0
2011,Maharashtra,Ahmednagar,Soyabean,2.0938600000000003,Other,58600.0,122700.0
2012,Maharashtra,Ahmednagar,Soyabean,0.49401,Other,56800.0,28060.0
2013,Maharashtra,Ahmednagar,Soyabean,1.1305,Other,65900.0,74500.0
2014,Maharashtra,Ahmednagar,Soyabean,0.61684,Other,58200.0,35900.0
2015,Maharashtra,Ahmednagar,Soyabean,0.48411000000000004,Other,40900.0,19800.0
2016,Maharashtra,Ahmednagar,Soyabean,0.80192,Other,52000.0,41700.0
2017,Maharashtra,Ahmednagar,Soyabean,1.46583,Other,59280.0,86900.0
2010,Maharashtra,Pune,Soyabean,1.98276,Other,2900.0,5750.0
2011,Maharashtra,Pune,Soyabean,2.10769,Other,3900.0,8220.0
2012,Maharashtra,Pune,Soyabean,1.93333,Other,4200.0,8119.999999999999
2013,Maharashtra,Pune,Soyabean,3.88406,Other,6900.0,26800.0
2014,Maharashtra,Pune,Soyabean,1.64789,Other,7100.0,11700.0
2015,Maharashtra,Pune,Soyabean,2.91925,Other,16100.000000000002,47000.0
2016,Maharashtra,Pune,Soyabean,2.12778,Other,18000.0,38300.0
2017,Maharashtra,Pune,Soyabean,2.02165,Other,20230.0,40900.0
2010,Maharashtra,Satara,Soyabean,1.6309200000000001,Other,40100.0,65400.00000000001
2011,Maharashtra,Satara,Soyabean,1.62646,Other,46100.0,74980.0
2012,Maharashtra,Satara,Soyabean,1.7866,Other,38800.0,69320.0
2013,Maharashtra,Satara,Soyabean,2.04625,Other,46700.0,95560.0
2014,Maharashtra,Satara,Soyabean,1.70356,Other,53300.0,90800.0
2015,Maharashtra,Satara,Soyabean,1.60669,Other,62800.0,100900.0
2016,Maharashtra,Satara,Soyabean,1.8125,Other,67200.0,121800.0
2017,Maharashtra,Satara,Soyabean,1.8436199999999998,Other,69700.0,128500.0
2010,Maharashtra,Sangli,Soyabean,2.08674,Other,57300.0,119570.0
2011,Maharashtra,Sangli,Soyabean,1.6709,Other,59800.0,99920.0
2012,Maharashtra,Sangli,Soyabean,1.59714,Other,63000.0,100620.0
2013,Maharashtra,Sangli,Soyabean,2.07004,Other,77100.0,159600.0
2014,Maharashtra,Sangli,Soyabean,1.30328,Other,36600.0,47700.0
2015,Maharashtra,Sangli,Soyabean,1.54352,Other,51700.0,79800.0
2016,Maharashtra,Sangli,Soyabean,2.2164,Other,57300.0,127000.0
2017,Maharashtra,Sangli,Soyabean,1.66596,Other,47300.0,78800.0
2010,Maharashtra,Solapur,Soyabean,1.23023,Other,4300.0,5290.0
2011,Maharashtra,Solapur,Soyabean,2.4,Other,5100.0,12240.0
2012,Maharashtra,Solapur,Soyabean,2.08727,Other,5500.0,11480.0
2013,Maharashtra,Solapur,Soyabean,1.8,Other,5500.0,9900.0
2014,Maharashtra,Solapur,Soyabean,1.1745999999999999,Other,6300.0,7400.0
2015,Maharashtra,Solapur,Soyabean,0.16901,Other,14200.0,2400.0
2016,Maharashtra,Solapur,Soyabean,0.36715,Other,27700.0,10170.0
2017,Maharashtra,Solapur,Soyabean,1.1480299999999999,Other,33590.0,38560.0
2010,Maharashtra,Kolhapur,Soyabean,2.78699,Other,49200.0,137120.0
2011,Maharashtra,Kolhapur,Soyabean,2.54392,Other,48500.0,123380.0
2012,Maharashtra,Kolhapur,Soyabean,2.60163,Other,49000.0,127480.0
2013,Maharashtra,Kolhapur,Soyabean,2.3922399999999997,Other,55400.0,132530.0
2014,Maharashtra,Kolhapur,Soyabean,2.16429,Other,56000.0,121200.0
2015,Maharashtra,Kolhapur,Soyabean,1.8996300000000002,Other,53900.0,102390.0
2016,Maharashtra,Kolhapur,Soyabean,2.3586300000000002,Other,52700.0,124300.0
2017,Maharashtra,Kolhapur,Soyabean,2.1384000000000003,Other,51300.0,109700.0
2010,Maharashtra,Aurangabad,Soyabean,1.69,Other,57000.0,96330.0
2011,Maharashtra,Aurangabad,Soyabean,1.48473,Other,68100.0,101110.0
2012,Maharashtra,Aurangabad,Soyabean,0.70385,Other,70200.0,49410.0
2013,Maharashtra,Aurangabad,Soyabean,1.5807200000000001,Other,86100.0,136100.0
2014,Maharashtra,Aurangabad,Soyabean,0.38125,Other,128000.0,48800.0
2015,Maharashtra,Aurangabad,Soyabean,0.47413,Other,141100.0,66900.0
2016,Maharashtra,Aurangabad,Soyabean,1.42576,Other,142100.0,202600.0
2017,Maharashtra,Aurangabad,Soyabean,0.6497200000000001,Other,141600.0,92000.0
2010,Maharashtra,Parbhani,Soyabean,1.57151,Other,256200.0,402620.0
2011,Maharashtra,Parbhani,Soyabean,1.29729,Other,276500.0,358700.0
2012,Maharashtra,Parbhani,Soyabean,1.65724,Other,285800.0,473640.0
2013,Maharashtra,Parbhani,Soyabean,1.16667,Other,309000.0,360500.0
2014,Maharashtra,Parbhani,Soyabean,0.29935,Other,292300.0,87500.0
2015,Maharashtra,Parbhani,Soyabean,0.35817,Other,320800.0,114900.0
2016,Maharashtra,Parbhani,Soyabean,1.03734,Other,408830.0,424100.0
2017,Maharashtra,Parbhani,Soyabean,0.98918,Other,405470.0,401080.0
2010,Maharashtra,Beed,Soyabean,1.37244,Other,70400.0,96620.0
2011,Maharashtra,Beed,Soyabean,1.54555,Other,76400.0,118080.0
2012,Maharashtra,Beed,Soyabean,1.66204,Other,76400.0,126980.0
2013,Maharashtra,Beed,Soyabean,1.8631,Other,93500.0,174200.0
2014,Maharashtra,Beed,Soyabean,0.35185,Other,113400.0,39900.0
2015,Maharashtra,Beed,Soyabean,0.16402,Other,145100.0,23800.0
2016,Maharashtra,Beed,Soyabean,0.7822100000000001,Other,169200.0,132350.0
2017,Maharashtra,Beed,Soyabean,0.7076699999999999,Other,181300.0,128300.00000000001
2010,Maharashtra,Nanded,Soyabean,1.4811800000000002,Other,181200.0,268390.0
2011,Maharashtra,Nanded,Soyabean,1.2773800000000002,Other,183000.0,233760.0
2012,Maharashtra,Nanded,Soyabean,1.53178,Other,185000.0,283380.0
2013,Maharashtra,Nanded,Soyabean,1.28705,Other,213200.0,274400.0
2014,Maharashtra,Nanded,Soyabean,0.29466000000000003,Other,218900.0,64500.0
2015,Maharashtra,Nanded,Soyabean,0.31583,Other,276100.0,87200.0
2016,Maharashtra,Nanded,Soyabean,0.33388,Other,304300.0,101600.0
2017,Maharashtra,Nanded,Soyabean,0.69616,Other,273500.0,190400.0
2010,Maharashtra,Osmanabad,Soyabean,2.0917199999999996,Other,259700.0,543220.0
2011,Maharashtra,Osmanabad,Soyabean,1.6131900000000001,Other,356200.0,574620.0
2012,Maharashtra,Osmanabad,Soyabean,1.9268599999999998,Other,377100.0,726620.0
2013,Maharashtra,Osmanabad,Soyabean,2.12899,Other,441900.0,940800.0
2014,Maharashtra,Osmanabad,Soyabean,0.58601,Other,470300.0,275600.0
2015,Maharashtra,Osmanabad,Soyabean,0.287,Other,431700.0,123900.0
2016,Maharashtra,Osmanabad,Soyabean,0.69045,Other,472300.0,326100.0
2017,Maharashtra,Osmanabad,Soyabean,1.0712300000000001,Other,508200.0,544400.0
2010,Maharashtra,Buldhana,Soyabean,1.8451,Other,225500.0,416070.0
2011,Maharashtra,Buldhana,Soyabean,1.44579,Other,258800.0,374170.0
2012,Maharashtra,Buldhana,Soyabean,1.53961,Other,279500.0,430320.0
2013,Maharashtra,Buldhana,Soyabean,1.4820499999999999,Other,323200.0,479000.0
2014,Maharashtra,Buldhana,Soyabean,0.5364500000000001,Other,352500.0,189100.0
2015,Maharashtra,Buldhana,Soyabean,0.45516,Other,352400.0,160400.0
2016,Maharashtra,Buldhana,Soyabean,1.92762,Other,365010.0,703600.0
2017,Maharashtra,Buldhana,Soyabean,1.1871800000000001,Other,370290.0,439600.0
2010,Maharashtra,Akola,Soyabean,1.59934,Other,335800.0,537060.0
2011,Maharashtra,Akola,Soyabean,1.27401,Other,359700.0,458260.0
2012,Maharashtra,Akola,Soyabean,1.7893800000000002,Other,351300.0,628610.0
2013,Maharashtra,Akola,Soyabean,0.91541,Other,463400.0,424200.0
2014,Maharashtra,Akola,Soyabean,0.36046,Other,529600.0,190900.0
2015,Maharashtra,Akola,Soyabean,0.51048,Other,529500.0,270300.0
2016,Maharashtra,Akola,Soyabean,1.45303,Other,517400.0,751800.0
2017,Maharashtra,Akola,Soyabean,0.73558,Other,504500.0,371100.0
2010,Maharashtra,Amarawati,Soyabean,1.62631,Other,273300.0,444470.0
2011,Maharashtra,Amarawati,Soyabean,1.2574,Other,296700.0,373070.0
2012,Maharashtra,Amarawati,Soyabean,1.52449,Other,309500.0,471830.0
2013,Maharashtra,Amarawati,Soyabean,0.96261,Other,366400.0,352700.0
2014,Maharashtra,Amarawati,Soyabean,0.3462,Other,370600.0,128300.00000000001
2015,Maharashtra,Amarawati,Soyabean,0.34626999999999997,Other,365900.0,126700.0
2016,Maharashtra,Amarawati,Soyabean,1.33205,Other,362900.0,483400.0
2017,Maharashtra,Amarawati,Soyabean,0.92372,Other,287100.0,265200.0
2010,Maharashtra,Yeotmal,Soyabean,1.37582,Other,198500.0,273100.0
2011,Maharashtra,Yeotmal,Soyabean,1.3463900000000002,Other,221400.0,298090.0
2012,Maharashtra,Yeotmal,Soyabean,1.64312,Other,236800.0,389090.0
2013,Maharashtra,Yeotmal,Soyabean,0.54832,Other,285600.0,156600.0
2014,Maharashtra,Yeotmal,Soyabean,0.31895,Other,306000.0,97600.0
2015,Maharashtra,Yeotmal,Soyabean,0.48072000000000004,Other,293100.0,140900.0
2016,Maharashtra,Yeotmal,Soyabean,1.1162100000000001,Other,253000.0,282400.0
2017,Maharashtra,Yeotmal,Soyabean,0.81061,Other,254500.0,206300.0
2010,Maharashtra,Wardha,Soyabean,1.1,Other,137800.0,151580.0
2011,Maharashtra,Wardha,Soyabean,0.87058,Other,173000.0,150610.0
2012,Maharashtra,Wardha,Soyabean,1.06769,Other,176700.0,188660.0
2013,Maharashtra,Wardha,Soyabean,0.65571,Other,185600.0,121700.0
2014,Maharashtra,Wardha,Soyabean,0.43515,Other,154200.0,67100.0
2015,Maharashtra,Wardha,Soyabean,0.43991,Other,139800.0,61500.0
2016,Maharashtra,Wardha,Soyabean,1.18239,Other,127200.0,150400.0
2017,Maharashtra,Wardha,Soyabean,1.52799,Other,116100.0,177400.0
2010,Maharashtra,Nagpur,Soyabean,1.18428,Other,242400.0,287070.0
2011,Maharashtra,Nagpur,Soyabean,0.65211,Other,241200.0,157290.0
2012,Maharashtra,Nagpur,Soyabean,1.00628,Other,237100.0,238590.0
2013,Maharashtra,Nagpur,Soyabean,0.42912,Other,232800.0,99900.0
2014,Maharashtra,Nagpur,Soyabean,0.36071,Other,220400.0,79500.0
2015,Maharashtra,Nagpur,Soyabean,0.38658,Other,199700.0,77200.0
2016,Maharashtra,Nagpur,Soyabean,1.18271,Other,172400.0,203900.0
2017,Maharashtra,Nagpur,Soyabean,1.14097,Other,151100.0,172400.0
2010,Maharashtra,Bhandara,Soyabean,1.7228599999999998,Other,7000.0,12060.0
2011,Maharashtra,Bhandara,Soyabean,0.68696,Other,6900.0,4740.0
2012,Maharashtra,Bhandara,Soyabean,0.80704,Other,7100.0,5730.0
2013,Maharashtra,Bhandara,Soyabean,0.4,Other,7000.0,2800.0
2014,Maharashtra,Bhandara,Soyabean,0.45679000000000003,Other,8100.0,3700.0
2015,Maharashtra,Bhandara,Soyabean,0.13636,Other,6600.0,900.0
2016,Maharashtra,Bhandara,Soyabean,1.12712,Other,11800.0,13300.0
2017,Maharashtra,Bhandara,Soyabean,1.20755,Other,5300.0,6400.0
2010,Maharashtra,Chandrapur,Soyabean,0.99827,Other,155800.0,155530.0
2011,Maharashtra,Chandrapur,Soyabean,0.89679,Other,152700.0,136940.0
2012,Maharashtra,Chandrapur,Soyabean,1.02838,Other,147300.0,151480.0
2013,Maharashtra,Chandrapur,Soyabean,0.62593,Other,147300.0,92200.0
2014,Maharashtra,Chandrapur,Soyabean,0.5153099999999999,Other,130600.0,67300.0
2015,Maharashtra,Chandrapur,Soyabean,0.50498,Other,120600.0,60900.0
2016,Maharashtra,Chandrapur,Soyabean,0.99548,Other,110600.0,110100.0
2017,Maharashtra,Chandrapur,Soyabean,0.94251,Other,66100.0,62300.0
2015,Gujarat,Ahmedabad,Soyabean,0.8,Other,10.0,10.0
2016,Gujarat,Ahmedabad,Soyabean,0.88,Other,30.0,30.0
2015,Gujarat,Amreli,Soyabean,0.7703099999999999,Other,360.0,280.0
2010,Gujarat,Bharuch,Soyabean,0.81862,Other,14500.0,11870.0
2013,Gujarat,Bharuch,Soyabean,0.80847,Other,5430.0,4390.0
2014,Gujarat,Bharuch,Soyabean,0.80872,Other,4130.0,3340.0
2015,Gujarat,Bharuch,Soyabean,0.80889,Other,2720.0,2200.0
2016,Gujarat,Bharuch,Soyabean,0.84604,Other,3270.0,2760.0
2017,Gujarat,Bharuch,Soyabean,1.10947,Other,8920.0,9900.0
2010,Gujarat,Vadodara / Baroda,Soyabean,0.79604,Other,10100.0,8039.999999999999
2011,Gujarat,Vadodara / Baroda,Soyabean,0.875,Other,8000.0,7000.0
2012,Gujarat,Vadodara / Baroda,Soyabean,0.85294,Other,3400.0,2900.0
2013,Gujarat,Vadodara / Baroda,Soyabean,0.83211,Other,6790.0,5650.0
2014,Gujarat,Vadodara / Baroda,Soyabean,0.85473,Other,2960.0,2530.0
2015,Gujarat,Vadodara / Baroda,Soyabean,0.83949,Other,10130.0,8500.0
2016,Gujarat,Vadodara / Baroda,Soyabean,0.7629400000000001,Other,23920.0,18250.0
2017,Gujarat,Vadodara / Baroda,Soyabean,0.79416,Other,22520.0,17880.0
2010,Gujarat,Dangs,Soyabean,0.825,Other,3200.0,2640.0
2012,Gujarat,Dangs,Soyabean,0.4,Other,500.0,200.0
2015,Gujarat,Dangs,Soyabean,0.41282,Other,2280.0,940.0
2016,Gujarat,Dangs,Soyabean,0.59978,Other,1830.0,1100.0
2017,Gujarat,Dangs,Soyabean,0.7000700000000001,Other,2940.0,2060.0
2010,Gujarat,Jamnagar,Soyabean,0.7,Other,100.0,70.0
2014,Gujarat,Jamnagar,Soyabean,0.4,Other,50.0,20.0
2015,Gujarat,Jamnagar,Soyabean,0.37143,Other,310.0,120.0
2016,Gujarat,Jamnagar,Soyabean,1.75148,Other,170.0,300.0
2010,Gujarat,Junagadh,Soyabean,0.7,Other,100.0,70.0
2013,Gujarat,Junagadh,Soyabean,0.75,Other,40.0,30.0
2014,Gujarat,Junagadh,Soyabean,0.76471,Other,340.0,260.0
2015,Gujarat,Junagadh,Soyabean,0.74906,Other,2670.0,2000.0
2016,Gujarat,Junagadh,Soyabean,1.5001,Other,5150.0,7730.0
2017,Gujarat,Junagadh,Soyabean,1.51002,Other,3990.0,6030.0
2010,Gujarat,Kheda,Soyabean,0.78,Other,500.0,390.0
2013,Gujarat,Kheda,Soyabean,0.77966,Other,590.0,460.0
2014,Gujarat,Kheda,Soyabean,0.74305,Other,330.0,250.0
2015,Gujarat,Kheda,Soyabean,0.8159299999999999,Other,590.0,480.0
2016,Gujarat,Kheda,Soyabean,1.05931,Other,330.0,350.0
2017,Gujarat,Kheda,Soyabean,1.00027,Other,1450.0,1450.0
2017,Gujarat,Kutch,Soyabean,0.88,Other,50.0,40.0
2010,Gujarat,Mehsana,Soyabean,0.8,Other,100.0,80.0
2016,Gujarat,Mehsana,Soyabean,0.8925299999999999,Other,40.0,40.0
2010,Gujarat,Panchmahal,Soyabean,0.7971699999999999,Other,35300.0,28140.0
2011,Gujarat,Panchmahal,Soyabean,0.77181,Other,29800.0,23000.0
2012,Gujarat,Panchmahal,Soyabean,0.79027,Other,32900.0,26000.0
2013,Gujarat,Panchmahal,Soyabean,0.7859299999999999,Other,35970.0,28270.0
2014,Gujarat,Panchmahal,Soyabean,0.78163,Other,32720.0,25570.0
2015,Gujarat,Panchmahal,Soyabean,0.7883300000000001,Other,37160.0,29300.0
2016,Gujarat,Panchmahal,Soyabean,0.79264,Other,44350.0,35160.0
2017,Gujarat,Panchmahal,Soyabean,0.82333,Other,61350.0,50510.0
2014,Gujarat,Rajkot,Soyabean,0.35714,Other,140.0,50.0
2015,Gujarat,Rajkot,Soyabean,0.37292000000000003,Other,480.0,180.0
2016,Gujarat,Rajkot,Soyabean,0.53103,Other,3050.0,1620.0
2017,Gujarat,Rajkot,Soyabean,0.68611,Other,360.0,250.0
2010,Gujarat,Sabarkantha,Soyabean,0.79273,Other,5500.0,4360.0
2011,Gujarat,Sabarkantha,Soyabean,0.8,Other,500.0,400.0
2012,Gujarat,Sabarkantha,Soyabean,0.80769,Other,5200.0,4200.0
2013,Gujarat,Sabarkantha,Soyabean,0.7971900000000001,Other,4980.0,3970.0
2014,Gujarat,Sabarkantha,Soyabean,0.79843,Other,10170.0,8119.999999999999
2015,Gujarat,Sabarkantha,Soyabean,0.7982899999999999,Other,10300.0,8220.0
2016,Gujarat,Sabarkantha,Soyabean,1.08002,Other,15650.0,16900.0
2017,Gujarat,Sabarkantha,Soyabean,1.23997,Other,16730.0,20740.0
2010,Gujarat,Surat,Soyabean,0.84589,Other,14600.0,12350.0
2011,Gujarat,Surat,Soyabean,0.78947,Other,3800.0,3000.0
2012,Gujarat,Surat,Soyabean,0.68889,Other,4500.0,3100.0
2013,Gujarat,Surat,Soyabean,0.80813,Other,6150.0,4970.0
2014,Gujarat,Surat,Soyabean,0.68932,Other,7210.0,4970.0
2015,Gujarat,Surat,Soyabean,0.72016,Other,13350.0,9610.0
2016,Gujarat,Surat,Soyabean,0.96987,Other,22440.0,21760.0
2017,Gujarat,Surat,Soyabean,1.0283499999999999,Other,27690.0,28470.0
2010,Rajasthan,Ajmer,Soyabean,2.0,Other,10.0,20.0
2013,Rajasthan,Ajmer,Soyabean,1.0,Other,10.0,10.0
2014,Rajasthan,Ajmer,Soyabean,1.0,Other,20.0,20.0
2015,Rajasthan,Ajmer,Soyabean,0.68421,Other,20.0,10.0
2010,Rajasthan,Banswara,Soyabean,1.21021,Other,52400.0,63410.0
2011,Rajasthan,Banswara,Soyabean,1.04002,Other,55320.0,57540.0
2012,Rajasthan,Banswara,Soyabean,1.1161800000000002,Other,58510.0,65310.0
2013,Rajasthan,Banswara,Soyabean,1.14732,Other,67270.0,77180.0
2014,Rajasthan,Banswara,Soyabean,0.97287,Other,79500.0,77350.0
2015,Rajasthan,Banswara,Soyabean,0.85726,Other,92400.0,79210.0
2016,Rajasthan,Banswara,Soyabean,1.3531,Other,104820.0,141830.0
2017,Rajasthan,Banswara,Soyabean,1.19167,Other,111890.0,133330.0
2011,Rajasthan,Bharatpur,Soyabean,1.5,Other,20.0,30.0
2013,Rajasthan,Bharatpur,Soyabean,0.5,Other,20.0,10.0
2010,Rajasthan,Bhilwara,Soyabean,1.46183,Other,2620.0,3830.0
2011,Rajasthan,Bhilwara,Soyabean,1.1861700000000002,Other,5640.0,6690.0
2012,Rajasthan,Bhilwara,Soyabean,1.07971,Other,6900.0,7450.0
2013,Rajasthan,Bhilwara,Soyabean,1.37541,Other,9110.0,12530.0
2014,Rajasthan,Bhilwara,Soyabean,1.03448,Other,11890.0,12300.0
2015,Rajasthan,Bhilwara,Soyabean,0.67687,Other,11560.0,7830.0
2016,Rajasthan,Bhilwara,Soyabean,0.81221,Other,4930.0,4010.0
2017,Rajasthan,Bhilwara,Soyabean,1.08197,Other,5320.0,5760.0
2010,Rajasthan,Bundi,Soyabean,1.44608,Other,55170.0,79780.0
2011,Rajasthan,Bundi,Soyabean,1.2671700000000001,Other,76130.0,96470.0
2012,Rajasthan,Bundi,Soyabean,1.47705,Other,88670.0,130970.0
2013,Rajasthan,Bundi,Soyabean,0.94741,Other,88990.0,84310.0
2014,Rajasthan,Bundi,Soyabean,1.0719400000000001,Other,84520.0,90600.0
2015,Rajasthan,Bundi,Soyabean,0.93052,Other,86850.0,80820.0
2016,Rajasthan,Bundi,Soyabean,1.01553,Other,64129.99999999999,65120.00000000001
2017,Rajasthan,Bundi,Soyabean,1.42056,Other,23940.0,34010.0
2010,Rajasthan,Chittorgarh,Soyabean,1.3135,Other,69680.0,91520.0
2011,Rajasthan,Chittorgarh,Soyabean,1.38361,Other,83580.0,115650.0
2012,Rajasthan,Chittorgarh,Soyabean,1.3681500000000002,Other,103400.0,141470.0
2013,Rajasthan,Chittorgarh,Soyabean,0.93776,Other,133020.0,124740.0
2014,Rajasthan,Chittorgarh,Soyabean,1.2097200000000001,Other,156840.0,189740.0
2015,Rajasthan,Chittorgarh,Soyabean,0.62201,Other,186420.0,115950.0
2016,Rajasthan,Chittorgarh,Soyabean,0.95114,Other,161310.0,153430.0
2017,Rajasthan,Chittorgarh,Soyabean,0.9269400000000001,Other,159370.0,147720.0
2010,Rajasthan,Dungarpur,Soyabean,1.45455,Other,1210.0,1760.0
2011,Rajasthan,Dungarpur,Soyabean,1.5445499999999999,Other,2020.0,3120.0
2012,Rajasthan,Dungarpur,Soyabean,1.41176,Other,3910.0,5520.0
2013,Rajasthan,Dungarpur,Soyabean,0.82899,Other,6900.0,5720.0
2014,Rajasthan,Dungarpur,Soyabean,1.0361600000000002,Other,18530.0,19200.0
2015,Rajasthan,Dungarpur,Soyabean,0.88414,Other,24690.0,21830.0
2016,Rajasthan,Dungarpur,Soyabean,1.2215799999999999,Other,29190.0,35660.0
2017,Rajasthan,Dungarpur,Soyabean,0.91742,Other,32759.999999999996,30050.0
2014,Rajasthan,Ganganagar,Soyabean,1.0,Other,10.0,10.0
2015,Rajasthan,Ganganagar,Soyabean,0.7,Other,10.0,10.0
2011,Rajasthan,Jaipur,Soyabean,1.0,Other,10.0,10.0
2016,Rajasthan,Jaipur,Soyabean,1.0,Other,10.0,10.0
2010,Rajasthan,Jhalawar,Soyabean,1.3193800000000002,Other,240090.0,316770.0
2011,Rajasthan,Jhalawar,Soyabean,1.54923,Other,252060.0,390500.0
2012,Rajasthan,Jhalawar,Soyabean,1.40897,Other,271070.0,381930.0
2013,Rajasthan,Jhalawar,Soyabean,0.61125,Other,288590.0,176400.0
2014,Rajasthan,Jhalawar,Soyabean,0.99861,Other,251580.0,251230.0
2015,Rajasthan,Jhalawar,Soyabean,0.52916,Other,266390.0,140960.0
2016,Rajasthan,Jhalawar,Soyabean,1.03997,Other,219280.0,228050.0
2017,Rajasthan,Jhalawar,Soyabean,1.3487,Other,209400.0,282410.0
